,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
1245,million or $1.51 per share in the same period of 2000. Total income,19.txt,no_entity,67,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,107,0,0,0,0,0.5307017543859649,0.4692982456140351,0.587378640776699,1.488888888888889,0.24907063197026022,0,1,0,0
1246,"for the first nine months of 2000 was $557 million, which included",19.txt,no_entity,66,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,106,0,0,0,0,0.5350877192982456,0.4649122807017544,0.5922330097087378,1.4666666666666666,0.24535315985130113,0,1,0,0
1247,gains of $260 million.,19.txt,no_entity,22,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,105,0,0,0,0,0.5394736842105263,0.4605263157894737,0.5970873786407767,0.4888888888888889,0.08178438661710037,1,0,1,1
1248,...<br>,19.txt,no_entity,7,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,.,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,104,0,0,0,0,0.543859649122807,0.45614035087719296,0.6019417475728155,0.15555555555555556,0.026022304832713755,1,0,1,1
1249,"(<A HREF=""/digest/news.control.taf?_section=liststories&_function=detail&FORESTWEBNEWS_uid1=15168&_UserReference=3EA50C1997C6ECB53BEABE47"">Story...</a>)",19.txt,no_entity,152,125,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,103,0,0,0,0,0.5482456140350878,0.4517543859649123,0.6067961165048543,3.3777777777777778,0.5650557620817844,0,1,0,0
1250,,19.txt,no_entity,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,102,0,0,0,0,0.5526315789473685,0.4473684210526316,0.6116504854368932,0.0,0.0,1,0,1,1
1251,</TD></TR>,19.txt,no_entity,10,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,101,0,0,0,0,0.5570175438596491,0.44298245614035087,0.616504854368932,0.2222222222222222,0.03717472118959108,1,0,1,1
1252,<TR VALIGN=TOP ALIGN=RIGHT><TD ALIGN=RIGHT>&nbsp;</TD></TR>,19.txt,no_entity,59,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,100,0,0,0,0,0.5614035087719298,0.43859649122807015,0.6213592233009708,1.3111111111111111,0.21933085501858737,0,1,0,0
1253,"<TR VALIGN=TOP ALIGN=RIGHT><TD ALIGN=RIGHT><A HREF=""/digest/news.control.taf?_section=view&_function=detail&EDITION_ID=2073&_UserReference=3EA50C1997C6ECB53BEABE47#top""><IMG SRC=""http://www.forestweb.com/digest/images/news/top.gif"" align=right WIDTH=""56"" HEIGHT=""12""   ",19.txt,no_entity,269,129,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,99,0,0,0,0,0.5657894736842105,0.4342105263157895,0.6262135922330098,5.977777777777778,1.0,0,1,0,0
1254,"BORDER=""0"" ALT=""top of page""></A> ",19.txt,no_entity,34,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,98,0,0,0,0,0.5701754385964912,0.4298245614035088,0.6310679611650486,0.7555555555555555,0.12639405204460966,1,0,0,0
1255,</TD></TR>,19.txt,no_entity,10,131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,97,0,0,0,0,0.5745614035087719,0.42543859649122806,0.6359223300970874,0.2222222222222222,0.03717472118959108,1,0,1,1
1256,</TABLE>,19.txt,no_entity,8,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,96,0,0,0,0,0.5789473684210527,0.42105263157894735,0.6407766990291263,0.17777777777777778,0.02973977695167286,1,0,1,1
1257,<HR>,19.txt,no_entity,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,95,0,0,0,0,0.5833333333333334,0.4166666666666667,0.6456310679611651,0.08888888888888889,0.01486988847583643,1,0,1,1
1258,"<p><a name=""story15170""></a>",19.txt,no_entity,28,134,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,94,0,0,0,0,0.5877192982456141,0.41228070175438597,0.6504854368932039,0.6222222222222222,0.10408921933085502,1,0,1,0
1259,"<TABLE WIDTH=""600"" BORDER=""0"" CELLPADDING=""0"" CELLSPACING=""0"">",19.txt,no_entity,62,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,93,0,0,0,0,0.5921052631578947,0.40789473684210525,0.6553398058252428,1.3777777777777778,0.23048327137546468,0,1,0,0
1260,<TR VALIGN=TOP ALIGN=LEFT>,19.txt,no_entity,26,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,92,0,0,0,0,0.5964912280701754,0.40350877192982454,0.6601941747572816,0.5777777777777777,0.09665427509293681,1,0,1,0
1261,<TD>,19.txt,no_entity,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,91,0,0,0,0,0.6008771929824561,0.3991228070175439,0.6650485436893204,0.08888888888888889,0.01486988847583643,1,0,1,1
1262,"<h3>Domtar shutting 3 sawmills, 30 MMBF,  due to drop in demand, prices</H3>",19.txt,no_entity,76,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,90,0,0,0,0,0.6052631578947368,0.39473684210526316,0.6699029126213593,1.6888888888888889,0.2825278810408922,0,1,0,0
1263,"<i>11/08/2001 07:54:09, CNW</i>",19.txt,no_entity,31,139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,89,0,0,0,0,0.6096491228070176,0.39035087719298245,0.6747572815533981,0.6888888888888889,0.11524163568773234,1,0,1,0
1264,<br><br></TD>,19.txt,no_entity,13,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,88,0,0,0,0,0.6140350877192983,0.38596491228070173,0.6796116504854369,0.28888888888888886,0.048327137546468404,1,0,1,1
1265,</TR>,19.txt,no_entity,5,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,87,0,0,0,0,0.618421052631579,0.3815789473684211,0.6844660194174758,0.1111111111111111,0.01858736059479554,1,0,1,1
1266,,19.txt,no_entity,0,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,86,0,0,0,0,0.6228070175438597,0.37719298245614036,0.6893203883495146,0.0,0.0,1,0,1,1
1267,<TR VALIGN=TOP ALIGN=LEFT>,19.txt,no_entity,26,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,85,0,0,0,0,0.6271929824561403,0.37280701754385964,0.6941747572815534,0.5777777777777777,0.09665427509293681,1,0,1,0
1268,	<TD>,19.txt,no_entity,5,144,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,	,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,84,0,0,0,0,0.631578947368421,0.3684210526315789,0.6990291262135923,0.1111111111111111,0.01858736059479554,1,0,1,1
1269,"MONTREAL, Nov. 8, 2001 (Canada NewsWire/press release) - Domtar Inc. announced today that it will",19.txt,no_entity,97,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,83,0,0,0,0,0.6359649122807017,0.36403508771929827,0.7038834951456311,2.1555555555555554,0.36059479553903345,0,1,0,0
1270,temporarily halt the production of lumber at its sawmills in Lebel-sur-,19.txt,no_entity,71,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,82,0,0,0,0,0.6403508771929824,0.35964912280701755,0.7087378640776699,1.5777777777777777,0.26394052044609667,0,1,0,0
1271,"Qu?villon, Val d'Or and Ste-Aur?lie (all located in the Province of Quebec)",19.txt,no_entity,75,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,81,0,0,0,0,0.6447368421052632,0.35526315789473684,0.7135922330097088,1.6666666666666667,0.2788104089219331,0,1,0,0
1272,"from November 19th to January 7th, 2002 in an attempt to further balance their",19.txt,no_entity,78,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,80,0,0,0,0,0.6491228070175439,0.3508771929824561,0.7184466019417476,1.7333333333333334,0.2899628252788104,0,1,0,0
1273,inventories with demand....<br>,19.txt,no_entity,31,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,79,0,0,0,0,0.6535087719298246,0.34649122807017546,0.7233009708737864,0.6888888888888889,0.11524163568773234,1,0,1,0
1274,"(<A HREF=""/digest/news.control.taf?_section=liststories&_function=detail&FORESTWEBNEWS_uid1=15170&_UserReference=3EA50C1997C6ECB53BEABE47"">Story...</a>)",19.txt,no_entity,152,150,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,78,0,0,0,0,0.6578947368421053,0.34210526315789475,0.7281553398058253,3.3777777777777778,0.5650557620817844,0,1,0,0
1275,,19.txt,no_entity,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,77,0,0,0,0,0.6622807017543859,0.33771929824561403,0.7330097087378641,0.0,0.0,1,0,1,1
1276,</TD></TR>,19.txt,no_entity,10,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,76,0,0,0,0,0.6666666666666666,0.3333333333333333,0.7378640776699029,0.2222222222222222,0.03717472118959108,1,0,1,1
1277,<TR VALIGN=TOP ALIGN=RIGHT><TD ALIGN=RIGHT>&nbsp;</TD></TR>,19.txt,no_entity,59,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,75,0,0,0,0,0.6710526315789473,0.32894736842105265,0.7427184466019418,1.3111111111111111,0.21933085501858737,0,1,0,0
1278,"<TR VALIGN=TOP ALIGN=RIGHT><TD ALIGN=RIGHT><A HREF=""/digest/news.control.taf?_section=view&_function=detail&EDITION_ID=2073&_UserReference=3EA50C1997C6ECB53BEABE47#top""><IMG SRC=""http://www.forestweb.com/digest/images/news/top.gif"" align=right WIDTH=""56"" HEIGHT=""12""   ",19.txt,no_entity,269,154,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,74,0,0,0,0,0.6754385964912281,0.32456140350877194,0.7475728155339806,5.977777777777778,1.0,0,1,0,0
1279,"BORDER=""0"" ALT=""top of page""></A> ",19.txt,no_entity,34,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,73,0,0,0,0,0.6798245614035088,0.3201754385964912,0.7524271844660194,0.7555555555555555,0.12639405204460966,1,0,0,0
1280,</TD></TR>,19.txt,no_entity,10,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,72,0,0,0,0,0.6842105263157895,0.3157894736842105,0.7572815533980582,0.2222222222222222,0.03717472118959108,1,0,1,1
1281,</TABLE>,19.txt,no_entity,8,157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,71,0,0,0,0,0.6885964912280702,0.31140350877192985,0.7621359223300971,0.17777777777777778,0.02973977695167286,1,0,1,1
1282,<HR>,19.txt,no_entity,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,70,0,0,0,0,0.6929824561403509,0.30701754385964913,0.7669902912621359,0.08888888888888889,0.01486988847583643,1,0,1,1
1283,"<p><a name=""story15176""></a>",19.txt,no_entity,28,159,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,69,0,0,0,0,0.6973684210526315,0.3026315789473684,0.7718446601941747,0.6222222222222222,0.10408921933085502,1,0,1,0
1284,"<TABLE WIDTH=""600"" BORDER=""0"" CELLPADDING=""0"" CELLSPACING=""0"">",19.txt,no_entity,62,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,68,0,0,0,0,0.7017543859649122,0.2982456140350877,0.7766990291262136,1.3777777777777778,0.23048327137546468,0,1,0,0
1285,<TR VALIGN=TOP ALIGN=LEFT>,19.txt,no_entity,26,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,67,0,0,0,0,0.706140350877193,0.29385964912280704,0.7815533980582524,0.5777777777777777,0.09665427509293681,1,0,1,0
1286,<TD>,19.txt,no_entity,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,66,0,0,0,0,0.7105263157894737,0.2894736842105263,0.7864077669902912,0.08888888888888889,0.01486988847583643,1,0,1,1
1287,"<h3>Votorantim, K-C de Mexico  among JPMorgan's top Latin American picks</H3>",19.txt,no_entity,77,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,65,0,0,0,0,0.7149122807017544,0.2850877192982456,0.7912621359223301,1.711111111111111,0.2862453531598513,0,1,0,0
1288,"<i>11/08/2001 09:01:41, BW</i>",19.txt,no_entity,30,164,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,64,0,0,0,0,0.7192982456140351,0.2807017543859649,0.7961165048543689,0.6666666666666666,0.11152416356877323,1,0,1,0
1289,<br><br></TD>,19.txt,no_entity,13,165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,63,0,0,0,0,0.7236842105263158,0.27631578947368424,0.8009708737864077,0.28888888888888886,0.048327137546468404,1,0,1,1
1290,</TR>,19.txt,no_entity,5,166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,62,0,0,0,0,0.7280701754385965,0.2719298245614035,0.8058252427184466,0.1111111111111111,0.01858736059479554,1,0,1,1
1291,,19.txt,no_entity,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,61,0,0,0,0,0.7324561403508771,0.2675438596491228,0.8106796116504854,0.0,0.0,1,0,1,1
1292,<TR VALIGN=TOP ALIGN=LEFT>,19.txt,no_entity,26,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,60,0,0,0,0,0.7368421052631579,0.2631578947368421,0.8155339805825242,0.5777777777777777,0.09665427509293681,1,0,1,0
1293,	<TD>,19.txt,no_entity,5,169,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,	,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,59,0,0,0,0,0.7412280701754386,0.25877192982456143,0.8203883495145631,0.1111111111111111,0.01858736059479554,1,0,1,1
1294,JPMorgan Announces Top Equity Picks for Latin America<pL>,19.txt,no_entity,57,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,58,0,0,0,0,0.7456140350877193,0.2543859649122807,0.8252427184466019,1.2666666666666666,0.21189591078066913,0,1,0,0
1295,"NEW YORK, Nov. 7, 2001 (Business Wire/press release)--JPMorgan's Latin American equity analysts announced their top stock ideas for the regi...<br>",19.txt,no_entity,147,171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,57,0,0,0,0,0.75,0.25,0.8300970873786407,3.2666666666666666,0.5464684014869888,0,1,0,0
1296,"(<A HREF=""/digest/news.control.taf?_section=liststories&_function=detail&FORESTWEBNEWS_uid1=15176&_UserReference=3EA50C1997C6ECB53BEABE47"">Story...</a>)",19.txt,no_entity,152,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,56,0,0,0,0,0.7543859649122807,0.24561403508771928,0.8349514563106796,3.3777777777777778,0.5650557620817844,0,1,0,0
1297,,19.txt,no_entity,0,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,55,0,0,0,0,0.7587719298245614,0.2412280701754386,0.8398058252427184,0.0,0.0,1,0,1,1
1298,</TD></TR>,19.txt,no_entity,10,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,54,0,0,0,0,0.7631578947368421,0.23684210526315788,0.8446601941747572,0.2222222222222222,0.03717472118959108,1,0,1,1
1299,<TR VALIGN=TOP ALIGN=RIGHT><TD ALIGN=RIGHT>&nbsp;</TD></TR>,19.txt,no_entity,59,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,53,0,0,0,0,0.7675438596491229,0.2324561403508772,0.8495145631067961,1.3111111111111111,0.21933085501858737,0,1,0,0
1300,"<TR VALIGN=TOP ALIGN=RIGHT><TD ALIGN=RIGHT><A HREF=""/digest/news.control.taf?_section=view&_function=detail&EDITION_ID=2073&_UserReference=3EA50C1997C6ECB53BEABE47#top""><IMG SRC=""http://www.forestweb.com/digest/images/news/top.gif"" align=right WIDTH=""56"" HEIGHT=""12""   ",19.txt,no_entity,269,176,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,52,0,0,0,0,0.7719298245614035,0.22807017543859648,0.8543689320388349,5.977777777777778,1.0,0,1,0,0
1301,"BORDER=""0"" ALT=""top of page""></A> ",19.txt,no_entity,34,177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,51,0,0,0,0,0.7763157894736842,0.2236842105263158,0.8592233009708737,0.7555555555555555,0.12639405204460966,1,0,0,0
1302,</TD></TR>,19.txt,no_entity,10,178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,50,0,0,0,0,0.7807017543859649,0.21929824561403508,0.8640776699029126,0.2222222222222222,0.03717472118959108,1,0,1,1
1303,</TABLE>,19.txt,no_entity,8,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,49,0,0,0,0,0.7850877192982456,0.2149122807017544,0.8689320388349514,0.17777777777777778,0.02973977695167286,1,0,1,1
1304,<HR>,19.txt,no_entity,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,48,0,0,0,0,0.7894736842105263,0.21052631578947367,0.8737864077669902,0.08888888888888889,0.01486988847583643,1,0,1,1
1305,"<p><a name=""story15177""></a>",19.txt,no_entity,28,181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,47,0,0,0,0,0.793859649122807,0.20614035087719298,0.8786407766990292,0.6222222222222222,0.10408921933085502,1,0,1,0
1306,"<TABLE WIDTH=""600"" BORDER=""0"" CELLPADDING=""0"" CELLSPACING=""0"">",19.txt,no_entity,62,182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,46,0,0,0,0,0.7982456140350878,0.20175438596491227,0.883495145631068,1.3777777777777778,0.23048327137546468,0,1,0,0
1307,<TR VALIGN=TOP ALIGN=LEFT>,19.txt,no_entity,26,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,45,0,0,0,0,0.8026315789473685,0.19736842105263158,0.8883495145631068,0.5777777777777777,0.09665427509293681,1,0,1,0
1308,<TD>,19.txt,no_entity,4,184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,44,0,0,0,0,0.8070175438596491,0.19298245614035087,0.8932038834951457,0.08888888888888889,0.01486988847583643,1,0,1,1
1309,"<h3>Munksjo reports paper earnings stable, big drop for pulp</H3>",19.txt,no_entity,65,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,43,0,0,0,0,0.8114035087719298,0.18859649122807018,0.8980582524271845,1.4444444444444444,0.241635687732342,0,1,0,0
1310,"<i>11/08/2001 09:17:13, BW</i>",19.txt,no_entity,30,186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,<,0,0,1,0,0,0,0,1,0,228,45.0,0,269,22,206,0,0,42,0,0,0,0,0.8157894736842105,0.18421052631578946,0.9029126213592233,0.6666666666666666,0.11152416356877323,1,0,1,0
1311,<br><br></TD>,19.txt,no_entity,13,187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,41,0,0,0,0,0.8201754385964912,0.17982456140350878,0.9077669902912622,0.28888888888888886,0.048327137546468404,1,0,1,1
1312,</TR>,19.txt,no_entity,5,188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,<,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,40,0,0,0,0,0.8245614035087719,0.17543859649122806,0.912621359223301,0.1111111111111111,0.01858736059479554,1,0,1,1
1313,,19.txt,no_entity,0,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,39,0,0,0,0,0.8289473684210527,0.17105263157894737,0.9174757281553398,0.0,0.0,1,0,1,1
1314,<TR VALIGN=TOP ALIGN=LEFT>,19.txt,no_entity,26,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,38,0,0,0,0,0.8333333333333334,0.16666666666666666,0.9223300970873787,0.5777777777777777,0.09665427509293681,1,0,1,0
1315,	<TD>,19.txt,no_entity,5,191,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,	,0,0,1,1,0,0,0,0,0,228,45.0,0,269,22,206,0,0,37,0,0,0,0,0.8377192982456141,0.16228070175438597,0.9271844660194175,0.1111111111111111,0.01858736059479554,1,0,1,1
1316,"STOCKHOLM, Nov. 8, 2001 (Business Wire/Press release)--<p>",19.txt,no_entity,58,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,36,0,0,0,0,0.8421052631578947,0.15789473684210525,0.9320388349514563,1.288888888888889,0.21561338289962825,0,1,0,0
1317,,19.txt,no_entity,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,35,0,0,0,0,0.8464912280701754,0.15350877192982457,0.9368932038834952,0.0,0.0,1,0,1,1
1318,Munksjo:<p>,19.txt,no_entity,11,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,34,0,0,0,0,0.8508771929824561,0.14912280701754385,0.941747572815534,0.24444444444444444,0.040892193308550186,1,0,1,1
1319,,19.txt,no_entity,0,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,228,45.0,0,269,22,206,0,0,33,0,0,0,0,0.8552631578947368,0.14473684210526316,0.9466019417475728,0.0,0.0,1,0,1,1
1320,    LOW GROWTH DURING THE PERIOD<p>,19.txt,no_entity,35,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,228,45.0,0,269,22,206,0,0,32,0,0,0,0,0.8596491228070176,0.14035087719298245,0.9514563106796117,0.7777777777777778,0.13011152416356878,1,0,0,0
